date,price,weekly return,volatility,average weekly volatility of past month,average weekly volatility of past quarter,return of past month,return of past half year,return of past year
2011/5/27,12441.58,-0.563137586,1.613166198,2.102064847,2.518566406,-0.015599656,0.121671475,0.227388195
2011/6/3,12151.26,-2.333465685,3.779745016,2.35475862,2.613397821,-0.035288887,0.06757722,0.223449124
2011/6/10,11951.91,-1.640570607,2.022012532,2.37783629,2.445193287,-0.04476728,0.047464926,0.170485561
2011/6/17,12004.36,0.438841993,2.160909846,2.393958398,2.34440213,-0.035141839,0.044592239,0.148672234
2011/6/24,11934.58,-0.581288798,2.852213696,2.703720273,2.414200548,-0.017831896,0.03119975,0.176538204
2011/7/1,12582.77,5.431192384,5.547576873,3.145678237,2.788827304,0.052783195,0.086828688,0.299003353
2011/7/8,12657.2,0.59152317,1.706142606,3.066710755,2.742436342,0.054383574,0.084150766,0.241141671
2011/7/15,12479.73,-1.402126853,1.973185223,3.019779599,2.628566928,0.045678189,0.058736547,0.235873796
2011/7/22,12681.16,1.614057355,3.64751481,3.218604878,2.674796666,0.007819423,0.068171404,0.216462567
2011/7/29,12143.24,-4.241883235,4.703828356,3.007667749,2.836034869,-0.040606137,0.027025381,0.160262719
2011/8/5,11444.61,-5.753242133,9.416103116,4.935157876,3.45990164,-0.082944102,-0.053550444,0.074252175
2011/8/12,11269.02,-1.534259359,7.252497027,6.254985827,3.889574608,-0.111357321,-0.081823411,0.093745117
2011/8/19,10817.65,-4.005405971,6.462496295,6.958731199,4.29368545,-0.109162793,-0.126992838,0.059139659
2011/8/26,11284.54,4.316002089,5.417257907,7.137088586,4.430144857,-0.013986497,-0.069734429,0.111706147
2011/9/2,11240.26,-0.392395259,4.47949141,5.90293566,4.634934764,-0.00255213,-0.076386949,0.075836075
2011/9/9,10992.13,-2.207511214,4.846596075,5.301460422,4.85874195,0.016129196,-0.087365913,0.050594632
2011/9/16,11509.09,4.703001147,6.438333608,5.29541975,5.157585276,0.019898906,-0.029466578,0.084959723
2011/9/23,10771.48,-6.408934156,8.281106499,6.011381898,5.385379411,-0.041705441,-0.118579381,-0.008174758
2011/9/30,10913.38,1.317367715,5.547241419,6.2783194,5.705470979,-0.007164217,-0.118233264,0.00772876
2011/10/7,11103.12,1.738599774,7.58298529,6.962416704,6.172954318,-0.035273857,-0.103144171,0.008780282
2011/10/14,11644.49,4.875836702,4.883942531,6.573818935,6.275989961,0.081048287,-0.056502156,0.052582624
2011/10/21,11808.79,1.410967762,4.43420021,5.612092362,6.253520949,0.082046992,-0.055749285,0.060743441
2011/10/28,12231.11,3.576318996,5.096119077,5.499311777,5.893522279,0.101592165,-0.045230724,0.100069344
2011/11/4,11983.24,-2.0265536,4.899473556,4.828433844,5.69743699,0.029091012,-0.051864347,0.047112568
2011/11/11,12153.68,1.42231984,3.760084919,4.54746944,5.472236042,0.02920621,-0.035096759,0.085869388
2011/11/18,11796.16,-2.941660468,4.066340401,4.455504488,5.359659583,-0.035560959,-0.05721529,0.052894841
2011/11/25,11231.78,-4.784438326,4.782403765,4.37707566,5.384902279,-0.062709251,-0.097238454,0.012601875
2011/12/2,12019.42,7.012601743,8.142253499,5.187770646,5.659540398,-0.01104686,-0.010849904,0.05599411
2011/12/9,12184.26,1.371447208,2.424825824,4.853955872,5.325081416,0.032900537,0.019440407,0.067828071
2011/12/16,11866.39,-2.608857657,3.241148826,4.647657978,4.905084943,0.056501285,-0.011493324,0.032586402
2011/12/23,12294,3.603539071,4.738172266,4.636600104,4.837662514,0.022844696,0.030115848,0.062255206
2011/12/30,12217.56,-0.621766715,1.531641451,2.983947092,4.33338386,0.002733034,-0.029024611,0.055283908
2012/1/6,12359.92,1.16520811,2.115479687,2.906610558,4.102678623,0.041590576,-0.023487027,0.058687288
2012/1/13,12422.06,0.502754063,1.641596386,2.506722447,3.869961638,0.010416463,-0.004621094,0.053844026
2012/1/20,12720.48,2.402339065,2.393805858,1.920630845,3.64476887,0.041163702,0.003100663,0.071483443
2012/1/27,12660.46,-0.471837541,2.058334277,2.052304052,3.408007263,0.024315691,0.042593245,0.070769725
2012/2/3,12862.23,1.593701967,2.689791682,2.195882051,3.31881616,0.035434541,0.123867917,0.063684291
2012/2/10,12801.23,-0.474256797,1.408387193,2.137579752,3.097320059,0.006348031,0.13596657,0.04301791
2012/2/17,12949.87,1.161138422,1.674057884,1.957642759,2.838291236,0.022859359,0.197105656,0.045081812
2012/2/24,12982.95,0.25544658,1.012751479,1.696247059,2.244166068,0.00938562,0.150507686,0.07027769
2012/3/2,12977.57,-0.041438964,1.333749263,1.357236455,2.153243021,0.013775239,0.154561371,0.066367951
2012/3/9,12922.02,-0.428046237,1.868454572,1.4722533,2.038851833,-0.002150601,0.175570158,0.072865398
2012/3/16,13232.62,2.403648965,2.856364562,1.767829969,1.882034524,0.019230606,0.149753803,0.115874494
2012/3/23,13080.73,-1.147845249,2.017287582,2.018963995,1.922505035,0.0079491,0.214385581,0.07038449
2012/3/30,13212.04,1.003843058,1.775971219,2.129519484,1.894212663,0.022443859,0.210627688,0.067491225
2012/4/5,13060.14,-1.149708902,2.154474252,2.201024404,1.936952485,-0.013034456,0.176258565,0.05493435
2012/4/13,12849.59,-1.612157297,2.658164461,2.151474378,1.958982369,-0.017670268,0.103491007,0.041141387
2012/4/20,13029.26,1.39825473,2.183415969,2.193006475,1.969405843,-0.013834351,0.103352672,0.04184155
2012/4/27,13228.31,1.527715312,3.231956381,2.557002766,2.014586235,0.012876585,0.081529804,0.032611428
2012/5/4,13038.27,-1.436615864,2.391235162,2.616192993,2.096490232,0.014683737,0.088042132,0.031611537
2012/5/11,12820.6,-1.669469953,2.305597292,2.528051201,2.149118516,-0.016014724,0.054873915,0.017851259
2012/5/18,12369.38,-3.519492067,3.76035443,2.922285816,2.378085429,-0.064931197,0.04859378,-0.011401818
2012/5/25,12454.83,0.69081878,2.1375364,2.648680821,2.44506769,-0.044748268,0.108891912,0.001064977
2012/6/1,12118.57,-2.699836128,4.047666648,3.062788692,2.626668696,-0.054757968,0.00824915,-0.002690256
2012/6/8,12554.2,3.594731062,4.292338122,3.5594739,2.74633316,0.014941735,0.030362123,0.050392782
2012/6/15,12767.17,1.696404391,2.996766023,3.368576798,2.827956363,0.025077821,0.075910197,0.063544412
2012/6/22,12640.78,-0.98996097,2.64334226,3.495028263,2.900237283,0.043091718,0.028207256,0.059172589
2012/6/29,12880.09,1.893158492,3.403429219,3.333968906,3.004316864,0.025958643,0.054227685,0.023629137
2012/7/6,12772.47,-0.835553168,2.005498409,2.762258977,2.949928026,0.000415127,0.033378048,0.009107069
2012/7/13,12777.09,0.036171547,2.646629822,2.674724927,2.988529181,0.010783354,0.028580606,0.023827439
2012/7/20,12822.57,0.355949594,2.60207919,2.66440916,2.936039415,-0.004465807,0.008025641,0.011151188
2012/7/27,13075.66,1.973785286,4.647274298,2.97537043,3.124042676,0.023737774,0.032795017,0.076785108
2012/8/3,13096.17,0.156856327,2.709461702,3.151361253,3.157698044,0.024972822,0.018188137,0.14430898
2012/8/10,13207.95,0.853531987,0.924010608,2.72070645,2.921336058,0.030054817,0.031771947,0.17205844
2012/8/17,13275.2,0.509163042,1.27483826,2.388896217,2.849444547,0.015260415,0.02512226,0.227179655
2012/8/24,13157.97,-0.883075208,2.286669881,1.798745113,2.702694816,0.004718937,0.013480757,0.166017401
2012/8/31,13090.84,-0.510185082,1.499167425,1.496171543,2.469930591,-0.00886663,0.008728136,0.16463854
2012/9/7,13306.64,1.648480923,2.621527725,1.920550823,2.438660733,0.002368326,0.029764696,0.210560647
2012/9/14,13593.37,2.154788887,3.019920882,2.356821478,2.470042285,0.033090211,0.027262175,0.181098593
2012/9/21,13579.47,-0.102255732,1.06007561,2.05017291,2.274762818,0.0373261,0.038127841,0.260687482
2012/9/28,13437.13,-1.048199967,1.862664743,2.14104724,2.262860012,0.009806382,0.017036733,0.231252829
2012/10/5,13610.15,1.287626152,1.763397392,1.926514657,2.18925731,0.001234425,0.042113637,0.225795092
2012/10/12,13328.85,-2.066839822,2.306734312,1.748218014,2.164645237,-0.018455801,0.037297688,0.144648671
2012/10/19,13343.51,0.109986983,2.074522558,2.001829751,1.950249258,-0.006967262,0.024118791,0.129964205
2012/10/26,13107.21,-1.770898362,2.46329489,2.151987288,1.929735357,-0.036953303,-0.009154609,0.071628822
2012/11/2,13093.16,-0.107192911,1.811064292,2.163904013,2.003656498,-0.017682696,0.004209914,0.092622696
2012/11/9,12815.39,-2.121489388,4.180503408,2.632346287,2.24579526,-0.039578791,-0.000406377,0.054445238
2012/11/16,12588.31,-1.771932029,3.330058625,2.946230304,2.332744322,-0.039588898,0.017699351,0.067153209
2012/11/23,13009.68,3.347311911,3.346120329,3.166936663,2.486657064,-0.006375848,0.044548982,0.158291918
2012/11/30,13025.58,0.122216688,2.284760271,3.285360658,2.458593109,0.016401374,0.074844639,0.083711194
2012/12/7,13155.13,0.994581431,1.795236757,2.689043995,2.356536099,0.04502749,0.047866849,0.079682311
2012/12/14,13135.01,-0.152944137,1.603784987,2.257475586,2.401845214,0.009633596,0.028811397,0.106908672
2012/12/21,13190.84,0.425047259,1.852529994,1.884078002,2.401000651,0.012687343,0.04351472,0.072949406
2012/12/28,12938.11,-1.915950766,1.997749954,1.812325423,2.420530031,-0.016496986,0.004504627,0.058976588
2013/1/4,13435.21,3.842137685,4.353186053,2.451812747,2.591067677,0.02285495,0.051888163,0.086998136
2013/1/11,13488.43,0.396123321,1.51504889,2.429628723,2.544444871,0.022560352,0.055673084,0.08584486
2013/1/18,13649.7,1.195617281,1.513371089,2.344838996,2.465284554,0.054999532,0.064505789,0.07304913
2013/1/25,13895.98,1.804288739,2.00019048,2.345449128,2.48104507,0.034295705,0.062736413,0.097588871
2013/2/1,14009.79,0.819013844,1.145655074,1.543566384,2.228141042,0.038652386,0.069762381,0.089219366
2013/2/8,13992.97,-0.120058902,1.216435079,1.468912931,2.052005746,0.025148538,0.059435416,0.093095742
2013/2/15,13981.76,-0.080111656,0.945045977,1.326831652,1.851916217,0.006173008,0.053224057,0.079683425
2013/2/22,14000.57,0.134532419,1.601157508,1.227073409,1.79494932,-0.000658111,0.064037234,0.078381262
2013/3/1,14089.66,0.636331235,2.608036673,1.592668809,1.862682647,0.006909898,0.076299153,0.085693238
2013/3/8,14397.07,2.181812762,2.716886,1.967781539,1.955441064,0.0297037,0.081946307,0.11415011
2013/3/15,14514.11,0.812943189,1.152804008,2.019721047,1.897130565,0.036679935,0.067734491,0.096843256
2013/3/22,14512.03,-0.014330882,1.134964528,1.903172802,1.82523178,0.029977303,0.068674256,0.109420499
2013/3/28,14578.54,0.458309416,1.309947678,1.578650553,1.571628582,0.012604648,0.084944478,0.103428388
2013/4/5,14565.25,-0.091161392,1.715260925,1.328244285,1.588312918,0.003523468,0.070175567,0.115244553
2013/4/12,14865.06,2.058392407,2.675614905,1.708947009,1.68516657,0.024326714,0.115254504,0.156850919
2013/4/19,14547.51,-2.136217412,2.832346455,2.133292491,1.754512901,-0.002128471,0.090231131,0.116526188
2013/4/26,14712.55,1.134489682,2.134042183,2.339316117,1.836878493,0.010113112,0.122477629,0.112201785
2013/5/3,14973.96,1.776782407,2.192278021,2.458570391,1.918198738,0.007325904,0.143647523,0.148462181
2013/5/10,15118.49,0.965208936,1.360628718,2.129823844,1.952830634,0.039249329,0.17971361,0.179234201
2013/5/17,15354.4,1.560407157,2.010385958,1.92433372,1.986933004,0.04362602,0.219734817,0.241323332
2013/5/24,15303.1,-0.334106185,2.358737561,1.980507564,1.966158078,0.021980825,0.176285658,0.228687987
2013/5/31,15115.57,-1.225437983,2.652534454,2.095571673,1.960795449,-0.000193141,0.16045274,0.247306407
2013/6/7,15248.12,0.876910365,3.048247602,2.517476393,2.118749082,-0.006921794,0.15910067,0.214583167
2013/6/14,15070.18,-1.166963534,2.276936435,2.584114013,2.213913408,-0.015220446,0.147329161,0.180385316
2013/6/21,14799.4,-1.796793403,4.324168656,3.075471787,2.465098489,-0.020916843,0.121945229,0.170766361
2013/6/28,14909.6,0.744624782,3.538927254,3.297069987,2.617070684,-0.02220077,0.152378516,0.157569551
2013/7/5,15135.84,1.517411601,1.868460589,3.002123234,2.549807824,0.004356949,0.126580083,0.185036254
2013/7/12,15464.3,2.170081079,2.386190657,3.029436789,2.512628174,0.044927497,0.146486285,0.210314712
2013/7/19,15543.74,0.513699295,1.123167554,2.229186514,2.428388622,0.042532328,0.138760559,0.212217208
2013/7/26,15558.83,0.097080883,1.280644169,1.664615742,2.352419134,0.027946252,0.119664104,0.189907813
2013/8/2,15658.36,0.639701057,1.152400277,1.485600664,2.335066764,0.012548903,0.117672713,0.195644223
2013/8/9,15425.51,-1.487065057,1.97057674,1.381697185,2.331749329,-0.007606278,0.102375693,0.167895851
2013/8/16,15081.47,-2.230331444,2.91568966,1.829827711,2.378162004,-0.03068097,0.078653188,0.136063487
2013/8/23,15010.51,-0.470511164,1.495543869,1.883552636,2.281746122,-0.041374065,0.072135634,0.140792235
2013/8/30,14810.31,-1.333732165,1.929115,2.077731317,2.188485072,-0.039881988,0.051147437,0.131349096
2013/9/6,14922.5,0.757512841,1.568907065,1.977313899,2.129482624,-0.01054075,0.03649562,0.121432608
2013/9/13,15376.06,3.039437092,3.040911375,2.008619328,2.022544517,0.024352937,0.059387038,0.13114408
2013/9/20,15451.09,0.487966358,2.134617061,2.168387625,1.905518668,0.043265806,0.064709072,0.137827176
2013/9/27,15258.24,-1.248132009,1.651275088,2.098927647,1.887419876,0.022498911,0.046623324,0.135528197
2013/10/4,15072.58,-1.21678516,1.984435951,2.202809869,1.853940317,-0.019737176,0.034831534,0.107451424
2013/10/11,15237.11,1.091584851,3.435841774,2.301542468,2.046663169,-0.013848861,0.02502849,0.14316764
2013/10/18,15399.65,1.066737721,1.815239242,2.221698013,2.091212758,0.009267779,0.058576347,0.154092889
2013/10/25,15570.28,1.108012195,1.350290429,2.146451849,2.107703604,0.033020226,0.058299207,0.187917185
2013/11/1,15615.55,0.290746217,1.204345715,1.95142929,2.043851019,0.024836731,0.042847049,0.192649444
2013/11/8,15761.78,0.936438358,1.764267029,1.533535603,1.947899133,0.02351547,0.042549884,0.229910288
2013/11/15,15961.7,1.268384662,1.846111289,1.541253615,1.977113085,0.025138919,0.03955218,0.267977989
2013/11/22,16064.77,0.645733224,1.274363006,1.52227176,1.922550419,0.028767479,0.049772268,0.234832064
2013/11/29,16086.41,0.134704699,0.741062586,1.406450978,1.853563379,0.020596024,0.064227813,0.234986081
2013/12/6,16020.2,-0.411589659,1.90664045,1.442044333,1.759040802,0.003665023,0.050634439,0.217791082
2013/12/13,15755.36,-1.653162882,2.213517934,1.533895994,1.765615874,-0.019260157,0.045465947,0.199493567
2013/12/20,16221.14,2.956327244,3.352763758,2.053496182,1.907406597,0.008375393,0.096067408,0.229727599
